conceptid,Value,ValueType,Provider
Eligibility Type:1732,1481,eligCtpValue,GCI
Eligibility Type:1801,1481,eligCtpValue,GCI
Eligibility Type:45,1482,eligCtpValue,GCI
Eligibility Type:125,1482,eligCtpValue,GCI
Eligibility Type:564,1482,eligCtpValue,GCI
Eligibility Type:1436,1482,eligCtpValue,GCI
Eligibility Type:1682,1482,eligCtpValue,GCI
Eligibility Type:1731,1482,eligCtpValue,GCI
Eligibility Type:1801,1482,eligCtpValue,GCI
Eligibility Type:45,1483,eligCtpValue,GCI
Eligibility Type:125,1483,eligCtpValue,GCI
Eligibility Type:564,1483,eligCtpValue,GCI
Eligibility Type:1436,1483,eligCtpValue,GCI
Eligibility Type:1682,1483,eligCtpValue,GCI
Eligibility Type:1731,1483,eligCtpValue,GCI
Eligibility Type:1801,1483,eligCtpValue,GCI
Eligibility Type:125,1485,eligCtpValue,GCI
Eligibility Type:1436,1485,eligCtpValue,GCI
Eligibility Type:1682,1485,eligCtpValue,GCI
Eligibility Type:1731,1485,eligCtpValue,GCI
Eligibility Type:1801,1485,eligCtpValue,GCI
Eligibility Type:125,1486,eligCtpValue,GCI
Eligibility Type:1436,1486,eligCtpValue,GCI
Eligibility Type:1682,1486,eligCtpValue,GCI
Eligibility Type:1731,1486,eligCtpValue,GCI
Eligibility Type:1801,1486,eligCtpValue,GCI
Eligibility Type:1699,1487,eligCtpValue,GCI
Eligibility Type:1734,1494,eligCtpValue,GCI
Eligibility Type:1797,1494,eligCtpValue,GCI
Eligibility Type:1734,1495,eligCtpValue,GCI
Eligibility Type:1797,1495,eligCtpValue,GCI
Eligibility Type:1734,1496,eligCtpValue,GCI
Eligibility Type:1797,1496,eligCtpValue,GCI
Eligibility Type:1734,1497,eligCtpValue,GCI
Eligibility Type:1797,1497,eligCtpValue,GCI
Eligibility Type:1734,1498,eligCtpValue,GCI
Eligibility Type:1797,1498,eligCtpValue,GCI
Eligibility Type:558,1499,eligCtpValue,GCI
Eligibility Type:1734,1499,eligCtpValue,GCI
Eligibility Type:1797,1499,eligCtpValue,GCI
Eligibility Type:558,1500,eligCtpValue,GCI
Eligibility Type:1734,1500,eligCtpValue,GCI
Eligibility Type:1797,1500,eligCtpValue,GCI
Eligibility Type:558,1501,eligCtpValue,GCI
Eligibility Type:1734,1501,eligCtpValue,GCI
Eligibility Type:1797,1501,eligCtpValue,GCI
Eligibility Type:558,1502,eligCtpValue,GCI
Eligibility Type:1734,1502,eligCtpValue,GCI
Eligibility Type:1797,1502,eligCtpValue,GCI
Eligibility Type:558,1503,eligCtpValue,GCI
Eligibility Type:1734,1503,eligCtpValue,GCI
Eligibility Type:1797,1503,eligCtpValue,GCI
Eligibility Type:1436,1504,eligCtpValue,GCI
Eligibility Type:1681,1504,eligCtpValue,GCI
Eligibility Type:1709,1504,eligCtpValue,GCI
Eligibility Type:1733,1504,eligCtpValue,GCI
Eligibility Type:1733,1505,eligCtpValue,GCI
Eligibility Type:1801,1505,eligCtpValue,GCI
Eligibility Type:684,1506,eligCtpValue,GCI
Eligibility Type:1436,1506,eligCtpValue,GCI
Eligibility Type:1681,1506,eligCtpValue,GCI
Eligibility Type:1709,1506,eligCtpValue,GCI
Eligibility Type:1681,1507,eligCtpValue,GCI
Eligibility Type:1731,1507,eligCtpValue,GCI
Eligibility Type:1681,1508,eligCtpValue,GCI
Eligibility Type:1731,1508,eligCtpValue,GCI
Eligibility Type:1681,1509,eligCtpValue,GCI
Eligibility Type:1731,1509,eligCtpValue,GCI
Eligibility Type:1735,1510,eligCtpValue,GCI
Eligibility Type:1797,1510,eligCtpValue,GCI
Eligibility Type:1735,1511,eligCtpValue,GCI
Eligibility Type:1797,1511,eligCtpValue,GCI
Eligibility Type:1735,1512,eligCtpValue,GCI
Eligibility Type:1797,1512,eligCtpValue,GCI
Eligibility Type:1735,1513,eligCtpValue,GCI
Eligibility Type:1797,1513,eligCtpValue,GCI
Eligibility Type:1735,1514,eligCtpValue,GCI
Eligibility Type:1797,1514,eligCtpValue,GCI
Eligibility Type:1735,1515,eligCtpValue,GCI
Eligibility Type:1797,1515,eligCtpValue,GCI
Eligibility Type:188,1516,eligCtpValue,GCI
Eligibility Type:999,1516,eligCtpValue,GCI
Eligibility Type:1570,1516,eligCtpValue,GCI
Eligibility Type:1575,1516,eligCtpValue,GCI
Eligibility Type:1582,1516,eligCtpValue,GCI
Eligibility Type:1732,1516,eligCtpValue,GCI
Eligibility Type:1795,1516,eligCtpValue,GCI
Eligibility Type:1915,1516,eligCtpValue,GCI
Eligibility Type:188,1517,eligCtpValue,GCI
Eligibility Type:569,1517,eligCtpValue,GCI
Eligibility Type:1049,1517,eligCtpValue,GCI
Eligibility Type:1475,1517,eligCtpValue,GCI
Eligibility Type:1575,1517,eligCtpValue,GCI
Eligibility Type:1582,1517,eligCtpValue,GCI
Eligibility Type:1686,1517,eligCtpValue,GCI
Eligibility Type:1732,1517,eligCtpValue,GCI
Eligibility Type:1743,1517,eligCtpValue,GCI
Eligibility Type:1795,1517,eligCtpValue,GCI
Eligibility Type:1915,1517,eligCtpValue,GCI
Eligibility Type:421,1518,eligCtpValue,GCI
Eligibility Type:1278,1518,eligCtpValue,GCI
Eligibility Type:1476,1518,eligCtpValue,GCI
Eligibility Type:1655,1518,eligCtpValue,GCI
Eligibility Type:1706,1518,eligCtpValue,GCI
Eligibility Type:1742,1518,eligCtpValue,GCI
Eligibility Type:188,1519,eligCtpValue,GCI
Eligibility Type:1475,1519,eligCtpValue,GCI
Eligibility Type:1577,1519,eligCtpValue,GCI
Eligibility Type:1582,1519,eligCtpValue,GCI
Eligibility Type:1655,1519,eligCtpValue,GCI
Eligibility Type:1687,1519,eligCtpValue,GCI
Eligibility Type:1706,1519,eligCtpValue,GCI
Eligibility Type:1744,1519,eligCtpValue,GCI
Eligibility Type:1795,1519,eligCtpValue,GCI
Eligibility Type:1915,1519,eligCtpValue,GCI
Eligibility Type:188,1520,eligCtpValue,GCI
Eligibility Type:1475,1520,eligCtpValue,GCI
Eligibility Type:1577,1520,eligCtpValue,GCI
Eligibility Type:1582,1520,eligCtpValue,GCI
Eligibility Type:1655,1520,eligCtpValue,GCI
Eligibility Type:1687,1520,eligCtpValue,GCI
Eligibility Type:1706,1520,eligCtpValue,GCI
Eligibility Type:1744,1520,eligCtpValue,GCI
Eligibility Type:1795,1520,eligCtpValue,GCI
Eligibility Type:1915,1520,eligCtpValue,GCI
Eligibility Type:188,1521,eligCtpValue,GCI
Eligibility Type:1475,1521,eligCtpValue,GCI
Eligibility Type:1577,1521,eligCtpValue,GCI
Eligibility Type:1582,1521,eligCtpValue,GCI
Eligibility Type:1655,1521,eligCtpValue,GCI
Eligibility Type:1687,1521,eligCtpValue,GCI
Eligibility Type:1706,1521,eligCtpValue,GCI
Eligibility Type:1744,1521,eligCtpValue,GCI
Eligibility Type:1795,1521,eligCtpValue,GCI
Eligibility Type:1915,1521,eligCtpValue,GCI
Eligibility Type:188,1522,eligCtpValue,GCI
Eligibility Type:1475,1522,eligCtpValue,GCI
Eligibility Type:1577,1522,eligCtpValue,GCI
Eligibility Type:1582,1522,eligCtpValue,GCI
Eligibility Type:1655,1522,eligCtpValue,GCI
Eligibility Type:1687,1522,eligCtpValue,GCI
Eligibility Type:1706,1522,eligCtpValue,GCI
Eligibility Type:1744,1522,eligCtpValue,GCI
Eligibility Type:1795,1522,eligCtpValue,GCI
Eligibility Type:1915,1522,eligCtpValue,GCI
Eligibility Type:1475,1523,eligCtpValue,GCI
Eligibility Type:1570,1523,eligCtpValue,GCI
Eligibility Type:1582,1523,eligCtpValue,GCI
Eligibility Type:1795,1523,eligCtpValue,GCI
Eligibility Type:1880,1523,eligCtpValue,GCI
Eligibility Type:1916,1523,eligCtpValue,GCI
Eligibility Type:138,1524,eligCtpValue,GCI
Eligibility Type:188,1524,eligCtpValue,GCI
Eligibility Type:569,1524,eligCtpValue,GCI
Eligibility Type:1475,1524,eligCtpValue,GCI
Eligibility Type:1577,1524,eligCtpValue,GCI
Eligibility Type:1582,1524,eligCtpValue,GCI
Eligibility Type:1655,1524,eligCtpValue,GCI
Eligibility Type:1686,1524,eligCtpValue,GCI
Eligibility Type:1728,1524,eligCtpValue,GCI
Eligibility Type:1743,1524,eligCtpValue,GCI
Eligibility Type:1795,1524,eligCtpValue,GCI
Eligibility Type:1915,1524,eligCtpValue,GCI
Eligibility Type:1329,1525,eligCtpValue,GCI
Eligibility Type:1582,1525,eligCtpValue,GCI
Eligibility Type:1795,1525,eligCtpValue,GCI
Eligibility Type:1880,1525,eligCtpValue,GCI
Eligibility Type:1329,1526,eligCtpValue,GCI
Eligibility Type:1582,1526,eligCtpValue,GCI
Eligibility Type:1795,1526,eligCtpValue,GCI
Eligibility Type:1880,1526,eligCtpValue,GCI
Eligibility Type:29,1527,eligCtpValue,GCI
Eligibility Type:50,1527,eligCtpValue,GCI
Eligibility Type:451,1527,eligCtpValue,GCI
Eligibility Type:722,1527,eligCtpValue,GCI
Eligibility Type:1428,1527,eligCtpValue,GCI
Eligibility Type:1726,1527,eligCtpValue,GCI
Eligibility Type:451,1528,eligCtpValue,GCI
Eligibility Type:508,1528,eligCtpValue,GCI
Eligibility Type:1726,1528,eligCtpValue,GCI
Eligibility Type:1895,1528,eligCtpValue,GCI
Eligibility Type:451,1529,eligCtpValue,GCI
Eligibility Type:508,1529,eligCtpValue,GCI
Eligibility Type:1726,1529,eligCtpValue,GCI
Eligibility Type:1895,1529,eligCtpValue,GCI
Eligibility Type:29,1530,eligCtpValue,GCI
Eligibility Type:50,1530,eligCtpValue,GCI
Eligibility Type:451,1530,eligCtpValue,GCI
Eligibility Type:1726,1530,eligCtpValue,GCI
Eligibility Type:29,1531,eligCtpValue,GCI
Eligibility Type:50,1531,eligCtpValue,GCI
Eligibility Type:723,1531,eligCtpValue,GCI
Eligibility Type:1726,1531,eligCtpValue,GCI
Eligibility Type:29,1532,eligCtpValue,GCI
Eligibility Type:50,1532,eligCtpValue,GCI
Eligibility Type:451,1532,eligCtpValue,GCI
Eligibility Type:720,1532,eligCtpValue,GCI
Eligibility Type:1726,1532,eligCtpValue,GCI
Eligibility Type:29,1533,eligCtpValue,GCI
Eligibility Type:50,1533,eligCtpValue,GCI
Eligibility Type:451,1533,eligCtpValue,GCI
Eligibility Type:720,1533,eligCtpValue,GCI
Eligibility Type:1726,1533,eligCtpValue,GCI
Eligibility Type:29,1534,eligCtpValue,GCI
Eligibility Type:50,1534,eligCtpValue,GCI
Eligibility Type:451,1534,eligCtpValue,GCI
Eligibility Type:720,1534,eligCtpValue,GCI
Eligibility Type:1726,1534,eligCtpValue,GCI
Eligibility Type:29,1535,eligCtpValue,GCI
Eligibility Type:50,1535,eligCtpValue,GCI
Eligibility Type:451,1535,eligCtpValue,GCI
Eligibility Type:720,1535,eligCtpValue,GCI
Eligibility Type:1726,1535,eligCtpValue,GCI
Eligibility Type:29,1536,eligCtpValue,GCI
Eligibility Type:50,1536,eligCtpValue,GCI
Eligibility Type:451,1536,eligCtpValue,GCI
Eligibility Type:719,1536,eligCtpValue,GCI
Eligibility Type:1427,1536,eligCtpValue,GCI
Eligibility Type:1433,1536,eligCtpValue,GCI
Eligibility Type:1726,1536,eligCtpValue,GCI
Eligibility Type:29,1537,eligCtpValue,GCI
Eligibility Type:50,1537,eligCtpValue,GCI
Eligibility Type:451,1537,eligCtpValue,GCI
Eligibility Type:721,1537,eligCtpValue,GCI
Eligibility Type:1726,1537,eligCtpValue,GCI
Eligibility Type:29,1538,eligCtpValue,GCI
Eligibility Type:50,1538,eligCtpValue,GCI
Eligibility Type:451,1538,eligCtpValue,GCI
Eligibility Type:721,1538,eligCtpValue,GCI
Eligibility Type:1726,1538,eligCtpValue,GCI
Eligibility Type:29,1541,eligCtpValue,GCI
Eligibility Type:50,1541,eligCtpValue,GCI
Eligibility Type:451,1541,eligCtpValue,GCI
Eligibility Type:720,1541,eligCtpValue,GCI
Eligibility Type:1432,1541,eligCtpValue,GCI
Eligibility Type:1726,1541,eligCtpValue,GCI
Eligibility Type:29,1542,eligCtpValue,GCI
Eligibility Type:50,1542,eligCtpValue,GCI
Eligibility Type:451,1542,eligCtpValue,GCI
Eligibility Type:720,1542,eligCtpValue,GCI
Eligibility Type:1432,1542,eligCtpValue,GCI
Eligibility Type:1726,1542,eligCtpValue,GCI
Eligibility Type:29,1543,eligCtpValue,GCI
Eligibility Type:50,1543,eligCtpValue,GCI
Eligibility Type:451,1543,eligCtpValue,GCI
Eligibility Type:720,1543,eligCtpValue,GCI
Eligibility Type:1432,1543,eligCtpValue,GCI
Eligibility Type:1726,1543,eligCtpValue,GCI
Eligibility Type:1346,1544,eligCtpValue,GCI
Eligibility Type:1707,1545,eligCtpValue,GCI
Eligibility Type:381,1546,eligCtpValue,GCI
Eligibility Type:1573,1546,eligCtpValue,GCI
Eligibility Type:2126,1546,eligCtpValue,GCI
Eligibility Type:381,1547,eligCtpValue,GCI
Eligibility Type:1472,1547,eligCtpValue,GCI
Eligibility Type:1573,1547,eligCtpValue,GCI
Eligibility Type:381,1549,eligCtpValue,GCI
Eligibility Type:2127,1549,eligCtpValue,GCI
Eligibility Type:381,1550,eligCtpValue,GCI
Eligibility Type:2127,1550,eligCtpValue,GCI
Eligibility Type:1702,1553,eligCtpValue,GCI
Eligibility Type:1436,1554,eligCtpValue,GCI
Eligibility Type:1731,1554,eligCtpValue,GCI
Eligibility Type:1797,1554,eligCtpValue,GCI
Eligibility Type:1436,1555,eligCtpValue,GCI
Eligibility Type:1731,1555,eligCtpValue,GCI
Eligibility Type:1797,1555,eligCtpValue,GCI
Eligibility Type:1436,1556,eligCtpValue,GCI
Eligibility Type:1731,1556,eligCtpValue,GCI
Eligibility Type:1797,1556,eligCtpValue,GCI
Eligibility Type:1436,1557,eligCtpValue,GCI
Eligibility Type:1731,1557,eligCtpValue,GCI
Eligibility Type:1797,1557,eligCtpValue,GCI
Eligibility Type:1436,1558,eligCtpValue,GCI
Eligibility Type:1731,1558,eligCtpValue,GCI
Eligibility Type:1797,1558,eligCtpValue,GCI
Eligibility Type:1436,1559,eligCtpValue,GCI
Eligibility Type:1731,1559,eligCtpValue,GCI
Eligibility Type:1797,1559,eligCtpValue,GCI
Eligibility Type:1436,1560,eligCtpValue,GCI
Eligibility Type:1731,1560,eligCtpValue,GCI
Eligibility Type:1797,1560,eligCtpValue,GCI
Eligibility Type:1436,1561,eligCtpValue,GCI
Eligibility Type:1731,1561,eligCtpValue,GCI
Eligibility Type:1797,1561,eligCtpValue,GCI
Eligibility Type:1436,1562,eligCtpValue,GCI
Eligibility Type:1731,1562,eligCtpValue,GCI
Eligibility Type:1797,1562,eligCtpValue,GCI
Eligibility Type:1733,1563,eligCtpValue,GCI
Eligibility Type:1733,1564,eligCtpValue,GCI
Eligibility Type:1733,1565,eligCtpValue,GCI
Eligibility Type:1733,1566,eligCtpValue,GCI
Eligibility Type:1733,1567,eligCtpValue,GCI
Eligibility Type:1733,1568,eligCtpValue,GCI
Eligibility Type:1709,1569,eligCtpValue,GCI
Eligibility Type:1709,1570,eligCtpValue,GCI
Eligibility Type:1709,1571,eligCtpValue,GCI
Eligibility Type:1709,1572,eligCtpValue,GCI
Eligibility Type:29,1573,eligCtpValue,GCI
Eligibility Type:50,1573,eligCtpValue,GCI
Eligibility Type:451,1573,eligCtpValue,GCI
Eligibility Type:720,1573,eligCtpValue,GCI
Eligibility Type:1726,1573,eligCtpValue,GCI
Eligibility Type:1436,1574,eligCtpValue,GCI
Eligibility Type:1705,1574,eligCtpValue,GCI
Eligibility Type:1801,1574,eligCtpValue,GCI
Eligibility Type:1436,1575,eligCtpValue,GCI
Eligibility Type:1705,1575,eligCtpValue,GCI
Eligibility Type:1801,1575,eligCtpValue,GCI
Eligibility Type:1436,1576,eligCtpValue,GCI
Eligibility Type:1726,1576,eligCtpValue,GCI
Eligibility Type:1801,1576,eligCtpValue,GCI
Eligibility Type:1436,1577,eligCtpValue,GCI
Eligibility Type:1726,1577,eligCtpValue,GCI
Eligibility Type:1801,1577,eligCtpValue,GCI
Eligibility Type:1436,1578,eligCtpValue,GCI
Eligibility Type:1726,1578,eligCtpValue,GCI
Eligibility Type:1801,1578,eligCtpValue,GCI
Eligibility Type:1436,1579,eligCtpValue,GCI
Eligibility Type:1726,1579,eligCtpValue,GCI
Eligibility Type:1801,1579,eligCtpValue,GCI
Eligibility Type:1699,1593,eligCtpValue,GCI
Eligibility Type:1109,1594,eligCtpValue,GCI
Eligibility Type:1682,1594,eligCtpValue,GCI
Eligibility Type:1734,1594,eligCtpValue,GCI
Eligibility Type:1733,1595,eligCtpValue,GCI
Eligibility Type:1733,1596,eligCtpValue,GCI
Eligibility Type:1733,1597,eligCtpValue,GCI
Eligibility Type:1733,1598,eligCtpValue,GCI
Eligibility Type:1733,1599,eligCtpValue,GCI
Eligibility Type:1436,1600,eligCtpValue,GCI
Eligibility Type:1731,1600,eligCtpValue,GCI
Eligibility Type:1797,1600,eligCtpValue,GCI
Eligibility Type:1436,1601,eligCtpValue,GCI
Eligibility Type:1731,1601,eligCtpValue,GCI
Eligibility Type:1797,1601,eligCtpValue,GCI
Eligibility Type:1436,1602,eligCtpValue,GCI
Eligibility Type:1731,1602,eligCtpValue,GCI
Eligibility Type:1797,1602,eligCtpValue,GCI
Eligibility Type:1436,1603,eligCtpValue,GCI
Eligibility Type:1731,1603,eligCtpValue,GCI
Eligibility Type:1797,1603,eligCtpValue,GCI
Eligibility Type:1436,1604,eligCtpValue,GCI
Eligibility Type:1731,1604,eligCtpValue,GCI
Eligibility Type:1797,1604,eligCtpValue,GCI
Eligibility Type:1733,1605,eligCtpValue,GCI
Eligibility Type:1732,1606,eligCtpValue,GCI
Eligibility Type:1732,1607,eligCtpValue,GCI
Eligibility Type:1732,1608,eligCtpValue,GCI
Eligibility Type:1732,1609,eligCtpValue,GCI
Eligibility Type:1732,1610,eligCtpValue,GCI
Eligibility Type:1732,1611,eligCtpValue,GCI
Eligibility Type:1681,1612,eligCtpValue,GCI
Eligibility Type:1734,1612,eligCtpValue,GCI
Eligibility Type:1797,1612,eligCtpValue,GCI
Eligibility Type:1681,1613,eligCtpValue,GCI
Eligibility Type:1734,1613,eligCtpValue,GCI
Eligibility Type:1797,1613,eligCtpValue,GCI
Eligibility Type:1681,1614,eligCtpValue,GCI
Eligibility Type:1734,1614,eligCtpValue,GCI
Eligibility Type:1797,1614,eligCtpValue,GCI
Eligibility Type:1681,1615,eligCtpValue,GCI
Eligibility Type:1734,1615,eligCtpValue,GCI
Eligibility Type:1797,1615,eligCtpValue,GCI
Eligibility Type:1681,1616,eligCtpValue,GCI
Eligibility Type:1734,1616,eligCtpValue,GCI
Eligibility Type:1797,1616,eligCtpValue,GCI
Eligibility Type:1681,1617,eligCtpValue,GCI
Eligibility Type:1734,1617,eligCtpValue,GCI
Eligibility Type:1797,1617,eligCtpValue,GCI
Eligibility Type:1709,1618,eligCtpValue,GCI
Eligibility Type:1709,1619,eligCtpValue,GCI
Eligibility Type:1709,1620,eligCtpValue,GCI
Eligibility Type:1709,1621,eligCtpValue,GCI
Eligibility Type:1709,1622,eligCtpValue,GCI
Eligibility Type:1709,1623,eligCtpValue,GCI
Eligibility Type:523,1624,eligCtpValue,GCI
Eligibility Type:1682,1624,eligCtpValue,GCI
Eligibility Type:1699,1624,eligCtpValue,GCI
Eligibility Type:523,1625,eligCtpValue,GCI
Eligibility Type:1682,1625,eligCtpValue,GCI
Eligibility Type:1699,1625,eligCtpValue,GCI
Eligibility Type:1681,1626,eligCtpValue,GCI
Eligibility Type:1709,1626,eligCtpValue,GCI
Eligibility Type:1681,1627,eligCtpValue,GCI
Eligibility Type:1709,1627,eligCtpValue,GCI
Eligibility Type:1436,1628,eligCtpValue,GCI
Eligibility Type:1726,1628,eligCtpValue,GCI
Eligibility Type:1801,1628,eligCtpValue,GCI
Eligibility Type:1702,1629,eligCtpValue,GCI
Eligibility Type:15,1630,eligCtpValue,GCI
Eligibility Type:510,1630,eligCtpValue,GCI
Eligibility Type:1425,1630,eligCtpValue,GCI
Eligibility Type:1580,1630,eligCtpValue,GCI
Eligibility Type:1673,1630,eligCtpValue,GCI
Eligibility Type:1722,1630,eligCtpValue,GCI
Eligibility Type:2100,1630,eligCtpValue,GCI
Eligibility Type:79,1632,eligCtpValue,GCI
Eligibility Type:284,1632,eligCtpValue,GCI
Eligibility Type:1237,1632,eligCtpValue,GCI
Eligibility Type:1639,1632,eligCtpValue,GCI
Eligibility Type:1673,1633,eligCtpValue,GCI
Eligibility Type:1707,1633,eligCtpValue,GCI
Eligibility Type:509,1634,eligCtpValue,GCI
Eligibility Type:631,1634,eligCtpValue,GCI
Eligibility Type:1424,1634,eligCtpValue,GCI
Eligibility Type:1580,1634,eligCtpValue,GCI
Eligibility Type:1673,1634,eligCtpValue,GCI
Eligibility Type:1709,1634,eligCtpValue,GCI
Eligibility Type:1722,1634,eligCtpValue,GCI
Eligibility Type:2099,1634,eligCtpValue,GCI
Eligibility Type:1710,1635,eligCtpValue,GCI
Eligibility Type:1892,1635,eligCtpValue,GCI
Eligibility Type:1710,1636,eligCtpValue,GCI
Eligibility Type:1892,1636,eligCtpValue,GCI
Eligibility Type:125,1637,eligCtpValue,GCI
Eligibility Type:1731,1637,eligCtpValue,GCI
Eligibility Type:2011,1637,eligCtpValue,GCI
Eligibility Type:125,1638,eligCtpValue,GCI
Eligibility Type:1732,1638,eligCtpValue,GCI
Eligibility Type:403,1639,eligCtpValue,GCI
Eligibility Type:1731,1639,eligCtpValue,GCI
Eligibility Type:2011,1639,eligCtpValue,GCI
Eligibility Type:403,1640,eligCtpValue,GCI
Eligibility Type:1731,1640,eligCtpValue,GCI
Eligibility Type:2011,1640,eligCtpValue,GCI
Eligibility Type:49,1641,eligCtpValue,GCI
Eligibility Type:1702,1641,eligCtpValue,GCI
Eligibility Type:1804,1641,eligCtpValue,GCI
Eligibility Type:284,1642,eligCtpValue,GCI
Eligibility Type:381,1642,eligCtpValue,GCI
Eligibility Type:1472,1642,eligCtpValue,GCI
Eligibility Type:1573,1642,eligCtpValue,GCI
Eligibility Type:1639,1642,eligCtpValue,GCI
Eligibility Type:1437,1643,eligCtpValue,GCI
Eligibility Type:1701,1643,eligCtpValue,GCI
Eligibility Type:1805,1643,eligCtpValue,GCI
Eligibility Type:1437,1644,eligCtpValue,GCI
Eligibility Type:1701,1644,eligCtpValue,GCI
Eligibility Type:1805,1644,eligCtpValue,GCI
Eligibility Type:1423,1645,eligCtpValue,GCI
Eligibility Type:1581,1645,eligCtpValue,GCI
Eligibility Type:1696,1645,eligCtpValue,GCI
Eligibility Type:1423,1646,eligCtpValue,GCI
Eligibility Type:1581,1646,eligCtpValue,GCI
Eligibility Type:1696,1646,eligCtpValue,GCI
Eligibility Type:1423,1647,eligCtpValue,GCI
Eligibility Type:1581,1647,eligCtpValue,GCI
Eligibility Type:1696,1647,eligCtpValue,GCI
Eligibility Type:1423,1648,eligCtpValue,GCI
Eligibility Type:1581,1648,eligCtpValue,GCI
Eligibility Type:1696,1648,eligCtpValue,GCI
Eligibility Type:1423,1649,eligCtpValue,GCI
Eligibility Type:1581,1649,eligCtpValue,GCI
Eligibility Type:1696,1649,eligCtpValue,GCI
Eligibility Type:1423,1650,eligCtpValue,GCI
Eligibility Type:1581,1650,eligCtpValue,GCI
Eligibility Type:1696,1650,eligCtpValue,GCI
Eligibility Type:499,1651,eligCtpValue,GCI
Eligibility Type:956,1651,eligCtpValue,GCI
Eligibility Type:1659,1651,eligCtpValue,GCI
Eligibility Type:1848,1651,eligCtpValue,GCI
Eligibility Type:499,1653,eligCtpValue,GCI
Eligibility Type:956,1653,eligCtpValue,GCI
Eligibility Type:1659,1653,eligCtpValue,GCI
Eligibility Type:1848,1653,eligCtpValue,GCI
Eligibility Type:499,1654,eligCtpValue,GCI
Eligibility Type:956,1654,eligCtpValue,GCI
Eligibility Type:1659,1654,eligCtpValue,GCI
Eligibility Type:1848,1654,eligCtpValue,GCI
Eligibility Type:499,1655,eligCtpValue,GCI
Eligibility Type:956,1655,eligCtpValue,GCI
Eligibility Type:1659,1655,eligCtpValue,GCI
Eligibility Type:1848,1655,eligCtpValue,GCI
Eligibility Type:499,1656,eligCtpValue,GCI
Eligibility Type:956,1656,eligCtpValue,GCI
Eligibility Type:1659,1656,eligCtpValue,GCI
Eligibility Type:1848,1656,eligCtpValue,GCI
Eligibility Type:499,1657,eligCtpValue,GCI
Eligibility Type:956,1657,eligCtpValue,GCI
Eligibility Type:1659,1657,eligCtpValue,GCI
Eligibility Type:1848,1657,eligCtpValue,GCI
Eligibility Type:499,1658,eligCtpValue,GCI
Eligibility Type:956,1658,eligCtpValue,GCI
Eligibility Type:1659,1658,eligCtpValue,GCI
Eligibility Type:1848,1658,eligCtpValue,GCI
Eligibility Type:499,1659,eligCtpValue,GCI
Eligibility Type:956,1659,eligCtpValue,GCI
Eligibility Type:1659,1659,eligCtpValue,GCI
Eligibility Type:1848,1659,eligCtpValue,GCI
Eligibility Type:955,1660,eligCtpValue,GCI
Eligibility Type:958,1660,eligCtpValue,GCI
Eligibility Type:1659,1660,eligCtpValue,GCI
Eligibility Type:1848,1660,eligCtpValue,GCI
Eligibility Type:955,1661,eligCtpValue,GCI
Eligibility Type:958,1661,eligCtpValue,GCI
Eligibility Type:1659,1661,eligCtpValue,GCI
Eligibility Type:1848,1661,eligCtpValue,GCI
Eligibility Type:955,1662,eligCtpValue,GCI
Eligibility Type:958,1662,eligCtpValue,GCI
Eligibility Type:1659,1662,eligCtpValue,GCI
Eligibility Type:1848,1662,eligCtpValue,GCI
Eligibility Type:955,1663,eligCtpValue,GCI
Eligibility Type:958,1663,eligCtpValue,GCI
Eligibility Type:1659,1663,eligCtpValue,GCI
Eligibility Type:1848,1663,eligCtpValue,GCI
Eligibility Type:955,1664,eligCtpValue,GCI
Eligibility Type:958,1664,eligCtpValue,GCI
Eligibility Type:1659,1664,eligCtpValue,GCI
Eligibility Type:1848,1664,eligCtpValue,GCI
Eligibility Type:955,1665,eligCtpValue,GCI
Eligibility Type:958,1665,eligCtpValue,GCI
Eligibility Type:1659,1665,eligCtpValue,GCI
Eligibility Type:1848,1665,eligCtpValue,GCI
Eligibility Type:955,1666,eligCtpValue,GCI
Eligibility Type:958,1666,eligCtpValue,GCI
Eligibility Type:1659,1666,eligCtpValue,GCI
Eligibility Type:1848,1666,eligCtpValue,GCI
Eligibility Type:955,1668,eligCtpValue,GCI
Eligibility Type:958,1668,eligCtpValue,GCI
Eligibility Type:1659,1668,eligCtpValue,GCI
Eligibility Type:1848,1668,eligCtpValue,GCI
Eligibility Type:955,1669,eligCtpValue,GCI
Eligibility Type:958,1669,eligCtpValue,GCI
Eligibility Type:1659,1669,eligCtpValue,GCI
Eligibility Type:1848,1669,eligCtpValue,GCI
Eligibility Type:955,1670,eligCtpValue,GCI
Eligibility Type:958,1670,eligCtpValue,GCI
Eligibility Type:1659,1670,eligCtpValue,GCI
Eligibility Type:1848,1670,eligCtpValue,GCI
Eligibility Type:955,1671,eligCtpValue,GCI
Eligibility Type:958,1671,eligCtpValue,GCI
Eligibility Type:1659,1671,eligCtpValue,GCI
Eligibility Type:1848,1671,eligCtpValue,GCI
Eligibility Type:955,1672,eligCtpValue,GCI
Eligibility Type:958,1672,eligCtpValue,GCI
Eligibility Type:1659,1672,eligCtpValue,GCI
Eligibility Type:1848,1672,eligCtpValue,GCI
Eligibility Type:955,1673,eligCtpValue,GCI
Eligibility Type:958,1673,eligCtpValue,GCI
Eligibility Type:1659,1673,eligCtpValue,GCI
Eligibility Type:1848,1673,eligCtpValue,GCI
Eligibility Type:955,1674,eligCtpValue,GCI
